,Town,Tiong Bahru,Jurong,Woodlands,Paya Lebar,Serangoon,Buona,Punggol,Toa Payoh,CBD,Bishan,Tampines,Tuas,CCK,Bishan->Serangoon,Serangoon->Bishan,Bishan->Woodlands,Woodlands->Bishan,Bishan->Toa Payoh,Toa Payoh->Bishan,Bishan->Buona,Buona->Bishan,Woodlands->CCK,CCK->Woodlands,CCK->Jurong,Jurong->CCK,Jurong->Tuas,Tuas->Jurong,Jurong->Buona,Buona->Jurong,Tiong Bahru->Serangoon,Serangoon->Tiong Bahru,Serangoon->Punggol,Punggol->Serangoon,Toa Payoh->Town,Town->Toa Payoh,Town->CBD,CBD->Town,Serangoon->Paya Lebar,Paya Lebar->Serangoon,CBD->Paya Lebar,Paya Lebar->CBD,Paya Lebar->Tampines,Tampines->Paya Lebar,Buona->Tiong Bahru,Tiong Bahru->Buona,Tiong Bahru->CBD,CBD->Tiong Bahru
2020-01-02 20:15:00,170,454,578,1488,749,860,459,983,489,68,682,1012,671,1097,0,0,27,0,0,0,4,21,8,1,0,16,22,1,8,17,14,0,8,0,0,15,5,6,0,4,28,0,13,5,4,13,0,0
2020-01-02 20:20:00,160,453,574,1495,753,864,461,988,496,50,687,1018,682,1109,0,0,20,1,0,0,4,24,5,3,0,13,15,1,4,20,14,0,4,0,0,13,3,3,0,10,23,0,10,3,3,14,0,0
2020-01-02 20:25:00,151,440,572,1502,753,878,461,991,498,42,699,1023,688,1115,0,0,15,1,0,0,3,17,5,5,1,9,15,1,4,21,13,0,4,0,0,9,3,5,0,7,17,1,11,2,5,13,0,0
2020-01-02 20:30:00,148,441,577,1506,752,887,461,992,498,36,709,1027,693,1121,0,0,16,1,0,0,2,14,5,5,1,9,10,0,3,21,9,0,6,0,0,6,2,1,0,9,12,2,9,1,2,6,0,0
2020-01-02 20:35:00,144,435,580,1512,748,904,456,995,493,32,714,1034,697,1124,0,0,15,1,0,0,1,9,3,5,0,7,11,0,3,21,4,0,8,0,0,4,1,1,0,8,12,1,6,0,4,7,0,0
2020-01-02 20:40:00,142,435,583,1517,745,907,453,998,491,29,713,1036,703,1131,0,0,22,0,0,0,0,7,1,4,0,5,9,0,2,20,3,0,13,0,0,3,0,0,0,2,12,0,10,0,0,4,0,0
2020-01-02 20:45:00,141,431,585,1523,748,901,450,1003,490,27,712,1040,703,1131,0,0,26,0,0,0,0,5,1,3,0,6,15,0,0,17,1,0,17,0,0,1,0,0,0,2,9,0,8,0,2,2,0,0
2020-01-02 20:50:00,140,429,588,1528,749,901,445,1011,488,24,715,1046,708,1132,0,0,25,0,0,0,0,2,2,5,0,6,13,0,0,13,0,0,11,0,0,1,0,0,0,1,9,0,5,0,1,2,0,0
2020-01-02 20:55:00,140,428,588,1533,749,902,443,1020,488,23,710,1048,712,1135,0,0,25,0,0,0,0,2,1,3,0,8,12,0,0,9,0,0,5,0,0,0,0,0,0,1,7,0,6,0,1,1,0,0
2020-01-02 21:00:00,140,428,587,1546,752,900,442,1022,486,21,709,1051,718,1140,0,0,20,0,0,0,0,0,0,0,0,8,9,0,0,5,0,0,6,0,0,0,0,1,0,0,3,0,5,0,0,1,0,0
2020-01-02 21:05:00,141,426,585,1554,751,900,441,1025,486,20,707,1054,721,1144,0,0,13,0,0,0,0,0,0,0,0,5,10,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,1,0,0
2020-01-02 21:10:00,141,425,583,1558,749,900,441,1028,486,19,705,1056,724,1148,0,0,10,0,0,0,0,0,0,0,0,4,8,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,6,0,0,1,0,0
2020-01-02 21:15:00,141,425,583,1560,750,899,441,1029,486,18,705,1059,727,1149,0,0,7,0,0,0,0,0,1,0,0,4,6,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0
2020-01-02 21:20:00,141,425,584,1565,750,899,440,1030,486,18,705,1062,731,1152,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2020-01-02 21:25:00,141,425,584,1565,750,899,440,1031,486,18,705,1063,732,1154,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020-01-02 21:30:00,141,425,584,1566,750,899,440,1031,486,18,705,1064,733,1154,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-02 21:35:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,733,1156,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:40:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,733,1156,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:45:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:50:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 21:55:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:00:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:05:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:10:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:15:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:20:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:25:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:30:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:35:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-02 22:40:00,141,425,583,1566,750,899,440,1031,486,18,705,1065,734,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
